           TIME	           NODE	             XR	              Z	                 pH	             Na_mgL	             Cl_mgL	
           8640	            322	        1.24964	        1.84082	  7.0855090176e+000	  1.7373885994e+002	  2.6792594245e+002	
           8640	            323	        1.24964	        1.96777	  7.0975053798e+000	  1.6583822382e+002	  2.5574222382e+002	
           8640	            324	        1.24964	        2.09473	  7.1095738355e+000	  1.5591424453e+002	  2.4043826962e+002	
           8640	            325	        1.24964	        2.22168	  7.1214444118e+000	  1.4339761929e+002	  2.2113614788e+002	
           8640	            326	        1.24964	        2.34863	  7.1329795482e+000	  1.2754822914e+002	  1.9669450714e+002	
           8640	            327	        1.24964	        2.47559	  7.1441294273e+000	  1.0772719874e+002	  1.6612812578e+002	
           8640	            328	        1.24964	        2.60254	  7.1547865586e+000	  8.4072429395e+001	  1.2964966401e+002	
           8640	            329	        1.24964	        2.72949	  7.1646101319e+000	  5.8405834494e+001	  9.0068728493e+001	
           8640	            330	        1.24964	        2.85645	  7.1731379822e+000	  3.4530076468e+001	  5.3249475993e+001	
           8640	            331	        1.24964	         2.9834	  7.1802555793e+000	  1.6615276032e+001	  2.5622727564e+001	
           8640	            332	        1.24964	        3.11035	  7.1863516721e+000	  6.2907452858e+000	  9.7010758237e+000	
           8640	            333	        1.24964	         3.2373	  7.1919399971e+000	  1.8407973128e+000	  2.8387279242e+000	
           8640	            334	        1.24964	        3.36426	  7.1973522731e+000	  4.1460054132e-001	  6.3936323995e-001	
           8640	            335	        1.24964	        3.49121	  7.2027410206e+000	  7.2206263397e-002	  1.1135062767e-001	
           8640	            336	        1.24964	        3.61816	  7.2081966321e+000	  9.8128301908e-003	  1.5132548751e-002	
           8640	            337	        1.24964	        3.74512	  7.2138818815e+000	  1.0524945623e-003	  1.6230715261e-003	
           8640	            338	        1.24964	        3.87207	  7.2204329917e+000	  9.0266441726e-005	  1.3920156605e-004	
           8640	            339	        1.24964	        3.99902	  7.2287434644e+000	  6.6365925147e-006	  1.0234413295e-005	
           8640	            342	        1.39666	      0.0634766	  7.0876437005e+000	  1.2412442811e+001	  1.9141459941e+001	
           8640	            343	        1.39666	        0.19043	  7.0830493960e+000	  7.8877919487e+001	  1.2163911328e+002	
           8640	            344	        1.39666	       0.317383	  7.0661416290e+000	  1.4667464829e+002	  2.2618971560e+002	
           8640	            345	        1.39666	       0.444336	  7.0392995911e+000	  1.8206431983e+002	  2.8076478969e+002	
           8640	            346	        1.39666	       0.571289	  7.0175785997e+000	  1.9770073262e+002	  3.0487799420e+002	
           8640	            347	        1.39666	       0.698242	  7.0044630061e+000	  2.0501368399e+002	  3.1615543318e+002	
           8640	            348	        1.39666	       0.825195	  6.9979654871e+000	  2.0852334163e+002	  3.2156774183e+002	
           8640	            349	        1.39666	       0.952148	  6.9961876226e+000	  2.1001273871e+002	  3.2386456898e+002	
           8640	            350	        1.39666	         1.0791	  6.9979801979e+000	  2.1023363203e+002	  3.2420521282e+002	
           8640	            351	        1.39666	        1.20605	  7.0027052705e+000	  2.0950730655e+002	  3.2308513287e+002	
           8640	            352	        1.39666	        1.33301	  7.0099950910e+000	  2.0794937409e+002	  3.2068261617e+002	
           8640	            353	        1.39666	        1.45996	  7.0195891113e+000	  2.0555937894e+002	  3.1699695987e+002	
           8640	            354	        1.39666	        1.58691	  7.0312271104e+000	  2.0225612838e+002	  3.1190295537e+002	
           8640	            355	        1.39666	        1.71387	  7.0445836022e+000	  1.9788752356e+002	  3.0516604815e+002	
           8640	            356	        1.39666	        1.84082	  7.0592414663e+000	  1.9222466434e+002	  2.9643324703e+002	
           8640	            357	        1.39666	        1.96777	  7.0747060414e+000	  1.8494231965e+002	  2.8520300708e+002	
           8640	            358	        1.39666	        2.09473	  7.0904542020e+000	  1.7558657142e+002	  2.7077533280e+002	
           8640	            359	        1.39666	        2.22168	  7.1060000415e+000	  1.6353939521e+002	  2.5219715715e+002	
           8640	            360	        1.39666	        2.34863	  7.1209521668e+000	  1.4802232702e+002	  2.2826799625e+002	
           8640	            361	        1.39666	        2.47559	  7.1350415177e+000	  1.2825197948e+002	  1.9777977368e+002	
           8640	            362	        1.39666	        2.60254	  7.1480908154e+000	  1.0393026952e+002	  1.6027281029e+002	
           8640	            363	        1.39666	        2.72949	  7.1598800513e+000	  7.6156242952e+001	  1.1744196499e+002	
           8640	            364	        1.39666	        2.85645	  7.1700434367e+000	  4.8284139795e+001	  7.4459873998e+001	
           8640	            365	        1.39666	         2.9834	  7.1783836965e+000	  2.5236201273e+001	  3.8917217428e+001	
           8640	            366	        1.39666	        3.11035	  7.1852427267e+000	  1.0428596922e+001	  1.6082134132e+001	
           8640	            367	        1.39666	         3.2373	  7.1912407457e+000	  3.3156660450e+000	  5.1131505481e+000	
           8640	            368	        1.39666	        3.36426	  7.1968705342e+000	  8.0099581080e-001	  1.2352306033e+000	
           8640	            369	        1.39666	        3.49121	  7.2023953780e+000	  1.4674461946e-001	  2.2629761901e-001	
           8640	            370	        1.39666	        3.61816	  7.2079437724e+000	  2.0476362506e-002	  3.1576981139e-002	
           8640	            371	        1.39666	        3.74512	  7.2136836413e+000	  2.1941990108e-003	  3.3837152843e-003	
           8640	            372	        1.39666	        3.87207	  7.2202720764e+000	  1.8268005224e-004	  2.8171432119e-004	
           8640	            373	        1.39666	        3.99902	  7.2287434642e+000	  1.2623797040e-005	  1.9467393240e-005	
           8640	            377	        1.54368	        0.19043	  7.0633752121e+000	  1.4335629108e+002	  2.2107241487e+002	
           8640	            378	        1.54368	       0.317383	  7.0194448112e+000	  1.9473859796e+002	  3.0031003091e+002	
           8640	            379	        1.54368	       0.444336	  6.9868541324e+000	  2.1139556945e+002	  3.2599705894e+002	
           8640	            380	        1.54368	       0.571289	  6.9707840345e+000	  2.1738807094e+002	  3.3523820696e+002	
           8640	            381	        1.54368	       0.698242	  6.9635987781e+000	  2.1983347072e+002	  3.3900930336e+002	
           8640	            382	        1.54368	       0.825195	  6.9613283214e+000	  2.2077007792e+002	  3.4045366275e+002	
           8640	            383	        1.54368	       0.952148	  6.9622786666e+000	  2.2088516265e+002	  3.4063113714e+002	
           8640	            384	        1.54368	         1.0791	  6.9657608394e+000	  2.2042900034e+002	  3.3992768097e+002	
           8640	            385	        1.54368	        1.20605	  6.9715388311e+000	  2.1947713919e+002	  3.3845979848e+002	
           8640	            386	        1.54368	        1.33301	  6.9795798586e+000	  2.1801637391e+002	  3.3620712540e+002	
           8640	            387	        1.54368	        1.45996	  6.9899160912e+000	  2.1597311263e+002	  3.3305617356e+002	
           8640	            388	        1.54368	        1.58691	  7.0025462233e+000	  2.1321829488e+002	  3.2880791754e+002	
           8640	            389	        1.54368	        1.71387	  7.0173578067e+000	  2.0955935044e+002	  3.2316539079e+002	
           8640	            390	        1.54368	        1.84082	  7.0340721144e+000	  2.0472281647e+002	  3.1570688123e+002	
           8640	            391	        1.54368	        1.96777	  7.0522218251e+000	  1.9832910092e+002	  3.0584701283e+002	
           8640	            392	        1.54368	        2.09473	  7.0711728603e+000	  1.8986164786e+002	  2.9278919506e+002	
           8640	            393	        1.54368	        2.22168	  7.0901938871e+000	  1.7863958826e+002	  2.7548344708e+002	
           8640	            394	        1.54368	        2.34863	  7.1085658154e+000	  1.6382424215e+002	  2.5263642489e+002	
           8640	            395	        1.54368	        2.47559	  7.1257079307e+000	  1.4453611310e+002	  2.2289184058e+002	
           8640	            396	        1.54368	        2.60254	  7.1412632506e+000	  1.2022732966e+002	  1.8540481122e+002	
           8640	            397	        1.54368	        2.72949	  7.1550389900e+000	  9.1474438083e+001	  1.4106443989e+002	
           8640	            398	        1.54368	        2.85645	  7.1668048283e+000	  6.1041242606e+001	  9.4132840570e+001	
           8640	            399	        1.54368	         2.9834	  7.1763814770e+000	  3.3985563952e+001	  5.2409773066e+001	
           8640	            400	        1.54368	        3.11035	  7.1840570337e+000	  1.5056047038e+001	  2.3218211401e+001	
           8640	            401	        1.54368	         3.2373	  7.1905130839e+000	  5.1237027672e+000	  7.9013577534e+000	
           8640	            402	        1.54368	        3.36426	  7.1963848762e+000	  1.3121009899e+000	  2.0234154480e+000	
           8640	            403	        1.54368	        3.49121	  7.2020502731e+000	  2.5050280873e-001	  3.8630506098e-001	
           8640	            404	        1.54368	        3.61816	  7.2076907463e+000	  3.5572152610e-002	  5.4856481061e-002	
           8640	            405	        1.54368	        3.74512	  7.2134788975e+000	  3.7655332160e-003	  5.8068991160e-003	
           8640	            406	        1.54368	        3.87207	  7.2200913686e+000	  2.9918525382e-004	  4.6137916896e-004	
           8640	            407	        1.54368	        3.99902	  7.2287434640e+000	  1.8918425893e-005	  2.9174457983e-005	
           8640	            411	         1.6907	        0.19043	  7.0305152991e+000	  1.8831201057e+002	  2.9039947017e+002	
           8640	            412	         1.6907	       0.317383	  6.9656740695e+000	  2.1941568991e+002	  3.3836503559e+002	
           8640	            413	         1.6907	       0.444336	  6.9463138494e+000	  2.2449972914e+002	  3.4620522680e+002	
           8640	            414	         1.6907	       0.571289	  6.9395714617e+000	  2.2598813493e+002	  3.4850052495e+002	
           8640	            415	         1.6907	       0.698242	  6.9375551028e+000	  2.2644433841e+002	  3.4920404479e+002	
           8640	            416	         1.6907	       0.825195	  6.9380214852e+000	  2.2644305599e+002	  3.4920206720e+002	
           8640	            417	         1.6907	       0.952148	  6.9402851836e+000	  2.2614621898e+002	  3.4874430942e+002	
           8640	            418	         1.6907	         1.0791	  6.9442039320e+000	  2.2558926483e+002	  3.4788542025e+002	
           8640	            419	         1.6907	        1.20605	  6.9498792883e+000	  2.2475132996e+002	  3.4659322556e+002	
           8640	            420	         1.6907	        1.33301	  6.9575360395e+000	  2.2357421625e+002	  3.4477797697e+002	
           8640	            421	         1.6907	        1.45996	  6.9674457624e+000	  2.2196367470e+002	  3.4229433124e+002	
           8640	            422	         1.6907	        1.58691	  6.9798471138e+000	  2.1978156861e+002	  3.3892926516e+002	
           8640	            423	         1.6907	        1.71387	  6.9948627826e+000	  2.1682846771e+002	  3.3437523275e+002	
           8640	            424	         1.6907	        1.84082	  7.0124156348e+000	  2.1281751668e+002	  3.2818987000e+002	
           8640	            425	         1.6907	        1.96777	  7.0321543027e+000	  2.0734194943e+002	  3.1974589518e+002	
           8640	            426	         1.6907	        2.09473	  7.0534190195e+000	  1.9984031660e+002	  3.0817748677e+002	
           8640	            427	         1.6907	        2.22168	  7.0752846347e+000	  1.8957087762e+002	  2.9234079280e+002	
           8640	            428	         1.6907	        2.34863	  7.0967038045e+000	  1.7562342138e+002	  2.7083215971e+002	
           8640	            429	         1.6907	        2.47559	  7.1167303181e+000	  1.5702709009e+002	  2.4215440962e+002	
           8640	            430	         1.6907	        2.60254	  7.1347320806e+000	  1.3306366986e+002	  2.0519997147e+002	
           8640	            431	         1.6907	        2.72949	  7.1504355780e+000	  1.0395315069e+002	  1.6030809575e+002	
           8640	            432	         1.6907	        2.85645	  7.1637065678e+000	  7.1946364153e+001	  1.1094983224e+002	
           8640	            433	         1.6907	         2.9834	  7.1744425960e+000	  4.1952538231e+001	  6.4695792936e+001	
           8640	            434	         1.6907	        3.11035	  7.1829056874e+000	  1.9580390968e+001	  3.0195286697e+001	
           8640	            435	         1.6907	         3.2373	  7.1898177941e+000	  7.0171785848e+000	  1.0821322184e+001	
           8640	            436	         1.6907	        3.36426	  7.1959334930e+000	  1.8778799970e+000	  2.8959138242e+000	
           8640	            437	         1.6907	        3.49121	  7.2017328916e+000	  3.6892420559e-001	  5.6892490928e-001	
           8640	            438	         1.6907	        3.61816	  7.2074560259e+000	  5.2634474977e-002	  8.1168607121e-002	
           8640	            439	         1.6907	        3.74512	  7.2132801806e+000	  5.4124291904e-003	  8.3466081634e-003	
           8640	            440	         1.6907	        3.87207	  7.2198943215e+000	  3.9969636583e-004	  6.1637923243e-004	
           8640	            441	         1.6907	        3.99902	  7.2287434639e+000	  2.2142657442e-005	  3.4146605685e-005	
           8640	            446	        1.83771	       0.317383	  6.9300506639e+000	  2.2846976456e+002	  3.5232749190e+002	
           8640	            447	        1.83771	       0.444336	  6.9248998182e+000	  2.2897370373e+002	  3.5310462579e+002	
           8640	            448	        1.83771	       0.571289	  6.9237911330e+000	  2.2904649435e+002	  3.5321687754e+002	
           8640	            449	        1.83771	       0.698242	  6.9242066798e+000	  2.2895993153e+002	  3.5308338742e+002	
           8640	            450	        1.83771	       0.825195	  6.9256563444e+000	  2.2875912942e+002	  3.5277372680e+002	
           8640	            451	        1.83771	       0.952148	  6.9281057269e+000	  2.2843985787e+002	  3.5228137228e+002	
           8640	            452	        1.83771	         1.0791	  6.9316839893e+000	  2.2797774747e+002	  3.5156874335e+002	
           8640	            453	        1.83771	        1.20605	  6.9366495125e+000	  2.2732873415e+002	  3.5056788803e+002	
           8640	            454	        1.83771	        1.33301	  6.9433601802e+000	  2.2642813861e+002	  3.4917906318e+002	
           8640	            455	        1.83771	        1.45996	  6.9522427958e+000	  2.2518417295e+002	  3.4726072101e+002	
           8640	            456	        1.83771	        1.58691	  6.9637141072e+000	  2.2346913278e+002	  3.4461592618e+002	
           8640	            457	        1.83771	        1.71387	  6.9781017049e+000	  2.2109577317e+002	  3.4095592461e+002	
           8640	            458	        1.83771	        1.84082	  6.9955488648e+000	  2.1778191706e+002	  3.3584556497e+002	
           8640	            459	        1.83771	        1.96777	  7.0158857643e+000	  2.1311064893e+002	  3.2864191477e+002	
           8640	            460	        1.83771	        2.09473	  7.0385204008e+000	  2.0649001568e+002	  3.1843211219e+002	
           8640	            461	        1.83771	        2.22168	  7.0624250831e+000	  1.9712516731e+002	  3.0399040423e+002	
           8640	            462	        1.83771	        2.34863	  7.0862818326e+000	  1.8403285798e+002	  2.8380050912e+002	
           8640	            463	        1.83771	        2.47559	  7.1087837655e+000	  1.6615080638e+002	  2.5622426303e+002	
           8640	            464	        1.83771	        2.60254	  7.1289765158e+000	  1.4262915674e+002	  2.1995108751e+002	
           8640	            465	        1.83771	        2.72949	  7.1464247376e+000	  1.1345019595e+002	  1.7495366670e+002	
           8640	            466	        1.83771	        2.85645	  7.1610257743e+000	  8.0492850284e+001	  1.2412952817e+002	
           8640	            467	        1.83771	         2.9834	  7.1727638471e+000	  4.8454124560e+001	  7.4722010675e+001	
           8640	            468	        1.83771	        3.11035	  7.1819120686e+000	  2.3451770778e+001	  3.6165413823e+001	
           8640	            469	        1.83771	         3.2373	  7.1892278597e+000	  8.7134184619e+000	  1.3437125386e+001	
           8640	            470	        1.83771	        3.36426	  7.1955591937e+000	  2.4021621578e+000	  3.7044191385e+000	
           8640	            471	        1.83771	        3.49121	  7.2014711954e+000	  4.7949593298e-001	  7.3943963567e-001	
           8640	            472	        1.83771	        3.61816	  7.2072585135e+000	  6.7875759345e-002	  1.0467247646e-001	
           8640	            473	        1.83771	        3.74512	  7.2130991702e+000	  6.6645655847e-003	  1.0277551088e-002	
           8640	            474	        1.83771	        3.87207	  7.2196824825e+000	  4.4276941729e-004	  6.8280298970e-004	
           8640	            475	        1.83771	        3.99902	  7.2287434639e+000	  2.0115372947e-005	  3.1020292394e-005	
           8640	            480	        1.98473	       0.317383	  6.9205461247e+000	  2.2965370621e+002	  3.5415327017e+002	
           8640	            481	        1.98473	       0.444336	  6.9179086566e+000	  2.2984404592e+002	  3.5444679655e+002	
           8640	            482	        1.98473	       0.571289	  6.9180647970e+000	  2.2981025992e+002	  3.5439469454e+002	
           8640	            483	        1.98473	       0.698242	  6.9188677995e+000	  2.2971396042e+002	  3.5424618930e+002	
           8640	            484	        1.98473	       0.825195	  6.9202988194e+000	  2.2955002398e+002	  3.5399337989e+002	
           8640	            485	        1.98473	       0.952148	  6.9224716507e+000	  2.2929949185e+002	  3.5360702969e+002	
           8640	            486	        1.98473	         1.0791	  6.9255093036e+000	  2.2894178201e+002	  3.5305539876e+002	
           8640	            487	        1.98473	        1.20605	  6.9296940495e+000	  2.2843396307e+002	  3.5227228186e+002	
           8640	            488	        1.98473	        1.33301	  6.9354245140e+000	  2.2771696854e+002	  3.5116659147e+002	
           8640	            489	        1.98473	        1.45996	  6.9432262804e+000	  2.2670714195e+002	  3.4960931945e+002	
           8640	            490	        1.98473	        1.58691	  6.9536129819e+000	  2.2530024626e+002	  3.4743971995e+002	
           8640	            491	        1.98473	        1.71387	  6.9670438263e+000	  2.2333488857e+002	  3.4440890592e+002	
           8640	            492	        1.98473	        1.84082	  6.9838669686e+000	  2.2054046327e+002	  3.4009957111e+002	
           8640	            493	        1.98473	        1.96777	  7.0041279028e+000	  2.1649373497e+002	  3.3385903532e+002	
           8640	            494	        1.98473	        2.09473	  7.0273693841e+000	  2.1057696409e+002	  3.2473467191e+002	
           8640	            495	        1.98473	        2.22168	  7.0525447869e+000	  2.0194783028e+002	  3.1142752304e+002	
           8640	            496	        1.98473	        2.34863	  7.0781443163e+000	  1.8955477304e+002	  2.9231595759e+002	
           8640	            497	        1.98473	        2.47559	  7.1025522629e+000	  1.7225149477e+002	  2.6563224864e+002	
           8640	            498	        1.98473	        2.60254	  7.1245031652e+000	  1.4908758421e+002	  2.2991074921e+002	
           8640	            499	        1.98473	        2.72949	  7.1433688935e+000	  1.1990076964e+002	  1.8490121692e+002	
           8640	            500	        1.98473	        2.85645	  7.1590273452e+000	  8.6351532564e+001	  1.3316431158e+002	
           8640	            501	        1.98473	         2.9834	  7.1715328420e+000	  5.2986239249e+001	  8.1711069406e+001	
           8640	            502	        1.98473	        3.11035	  7.1811967269e+000	  2.6211036529e+001	  4.0420529084e+001	
           8640	            503	        1.98473	         3.2373	  7.1888147171e+000	  9.9480044907e+000	  1.5341003564e+001	
           8640	            504	        1.98473	        3.36426	  7.1953039037e+000	  2.7875481434e+000	  4.2987300659e+000	
           8640	            505	        1.98473	        3.49121	  7.2012931864e+000	  5.5933459028e-001	  8.6256032054e-001	
           8640	            506	        1.98473	        3.61816	  7.2071182834e+000	  7.7956019382e-002	  1.2021743377e-001	
           8640	            507	        1.98473	        3.74512	  7.2129522760e+000	  7.2479963160e-003	  1.1177270518e-002	
           8640	            508	        1.98473	        3.87207	  7.2194593043e+000	  4.2224750035e-004	  6.5115575822e-004	
           8640	            509	        1.98473	        3.99902	  7.2287434642e+000	  1.4312317045e-005	  2.2071291481e-005	
           8640	            515	        2.13175	       0.444336	  6.9162104289e+000	  2.2999218708e+002	  3.5467524776e+002	
           8640	            516	        2.13175	       0.571289	  6.9164951186e+000	  2.2996879746e+002	  3.5463917819e+002	
           8640	            517	        2.13175	       0.698242	  6.9171953786e+000	  2.2990202275e+002	  3.5453620368e+002	
           8640	            518	        2.13175	       0.825195	  6.9185102454e+000	  2.2976593661e+002	  3.5432634275e+002	
           8640	            519	        2.13175	       0.952148	  6.9205629356e+000	  2.2953701233e+002	  3.5397331440e+002	
           8640	            520	        2.13175	         1.0791	  6.9232823847e+000	  2.2921612327e+002	  3.5347846547e+002	
           8640	            521	        2.13175	        1.20605	  6.9269874812e+000	  2.2874982858e+002	  3.5275938387e+002	
           8640	            522	        2.13175	        1.33301	  6.9320663540e+000	  2.2808464276e+002	  3.5173358860e+002	
           8640	            523	        2.13175	        1.45996	  6.9391607472e+000	  2.2713869826e+002	  3.5027483028e+002	
           8640	            524	        2.13175	        1.58691	  6.9487493643e+000	  2.2586005401e+002	  3.4830300964e+002	
           8640	            525	        2.13175	        1.71387	  6.9612927338e+000	  2.2413186234e+002	  3.4563793375e+002	
           8640	            526	        2.13175	        1.84082	  6.9773427300e+000	  2.2168365097e+002	  3.4186250208e+002	
           8640	            527	        2.13175	        1.96777	  6.9971891378e+000	  2.1806911309e+002	  3.3628845588e+002	
           8640	            528	        2.13175	        2.09473	  7.0205381480e+000	  2.1263569185e+002	  3.2790947463e+002	
           8640	            529	        2.13175	        2.22168	  7.0463645323e+000	  2.0449435177e+002	  3.1535456152e+002	
           8640	            530	        2.13175	        2.34863	  7.0730286714e+000	  1.9253460934e+002	  2.9691121890e+002	
           8640	            531	        2.13175	        2.47559	  7.0986810486e+000	  1.7554495889e+002	  2.7071116124e+002	
           8640	            532	        2.13175	        2.60254	  7.1218093045e+000	  1.5251361069e+002	  2.3519408868e+002	
           8640	            533	        2.13175	        2.72949	  7.1416197539e+000	  1.2322203974e+002	  1.9002300975e+002	
           8640	            534	        2.13175	        2.85645	  7.1579534750e+000	  8.9268857114e+001	  1.3766317227e+002	
           8640	            535	        2.13175	         2.9834	  7.1709131843e+000	  5.5176397300e+001	  8.5088553052e+001	
           8640	            536	        2.13175	        3.11035	  7.1808614761e+000	  2.7509587446e+001	  4.2423048712e+001	
           8640	            537	        2.13175	         3.2373	  7.1886372207e+000	  1.0512173931e+001	  1.6211019797e+001	
           8640	            538	        2.13175	        3.36426	  7.1952033534e+000	  2.9560586235e+000	  4.5585932252e+000	
           8640	            539	        2.13175	        3.49121	  7.2012260589e+000	  5.9139530807e-001	  9.1200175236e-001	
           8640	            540	        2.13175	        3.61816	  7.2070620205e+000	  8.1178395792e-002	  1.2518672063e-001	
           8640	            541	        2.13175	        3.74512	  7.2128743158e+000	  7.2459837711e-003	  1.1174166934e-002	
           8640	            542	        2.13175	        3.87207	  7.2192721084e+000	  3.7986139822e-004	  5.8579135831e-004	
           8640	            543	        2.13175	        3.99902	  7.2287434644e+000	  9.1242255302e-006	  1.4070638638e-005	
           8640	            549	        2.27876	       0.444336	  6.9158865954e+000	  2.3002462486e+002	  3.5472527068e+002	
           8640	            550	        2.27876	       0.571289	  6.9161400919e+000	  2.3000317807e+002	  3.5469219718e+002	
           8640	            551	        2.27876	       0.698242	  6.9168289336e+000	  2.2993875797e+002	  3.5459285375e+002	
           8640	            552	        2.27876	       0.825195	  6.9183225786e+000	  2.2978030297e+002	  3.5434849738e+002	
           8640	            553	        2.27876	       0.952148	  6.9207315040e+000	  2.2949281270e+002	  3.5390515334e+002	
           8640	            554	        2.27876	         1.0791	  6.9234790931e+000	  2.2913420931e+002	  3.5335214444e+002	
           8640	            555	        2.27876	        1.20605	  6.9272378323e+000	  2.2857747721e+002	  3.5249359763e+002	
           8640	            556	        2.27876	        1.33301	  6.9322396739e+000	  2.2778707318e+002	  3.5127470101e+002	
           8640	            557	        2.27876	        1.45996	  6.9394123578e+000	  2.2666330540e+002	  3.4954171806e+002	
           8640	            558	        2.27876	        1.58691	  6.9488047766e+000	  2.2532768821e+002	  3.4748203836e+002	
           8640	            559	        2.27876	        1.71387	  6.9606716496e+000	  2.2372434148e+002	  3.4500948817e+002	
           8640	            560	        2.27876	        1.84082	  6.9759649570e+000	  2.2150653017e+002	  3.4158936074e+002	
           8640	            561	        2.27876	        1.96777	  6.9952906626e+000	  2.1815337870e+002	  3.3641840346e+002	
           8640	            562	        2.27876	        2.09473	  7.0184825744e+000	  2.1296012057e+002	  3.2840978228e+002	
           8640	            563	        2.27876	        2.22168	  7.0444983400e+000	  2.0499520622e+002	  3.1612693857e+002	
           8640	            564	        2.27876	        2.34863	  7.0715879735e+000	  1.9310954652e+002	  2.9779784030e+002	
           8640	            565	        2.27876	        2.47559	  7.0977523435e+000	  1.7606157147e+002	  2.7150783916e+002	
           8640	            566	        2.27876	        2.60254	  7.1213434642e+000	  1.5283389854e+002	  2.3568801057e+002	
           8640	            567	        2.27876	        2.72949	  7.1414851220e+000	  1.2324973975e+002	  1.9006572645e+002	
           8640	            568	        2.27876	        2.85645	  7.1580008177e+000	  8.9008734555e+001	  1.3726203242e+002	
           8640	            569	        2.27876	         2.9834	  7.1710257822e+000	  5.4760324045e+001	  8.4446918714e+001	
           8640	            570	        2.27876	        3.11035	  7.1809754083e+000	  2.7129539342e+001	  4.1836969431e+001	
           8640	            571	        2.27876	         3.2373	  7.1887318530e+000	  1.0284184981e+001	  1.5859433778e+001	
           8640	            572	        2.27876	        3.36426	  7.1952783261e+000	  2.8650214488e+000	  4.4182030980e+000	
           8640	            573	        2.27876	        3.49121	  7.2012857462e+000	  5.6751147193e-001	  8.7517004248e-001	
           8640	            574	        2.27876	        3.61816	  7.2071104671e+000	  7.7198430856e-002	  1.1904914235e-001	
           8640	            575	        2.27876	        3.74512	  7.2129186925e+000	  6.8581209853e-003	  1.0576036487e-002	
           8640	            576	        2.27876	        3.87207	  7.2193386895e+000	  3.6319505189e-004	  5.6008987429e-004	
           8640	            577	        2.27876	        3.99902	  7.2287434643e+000	  9.5117269694e-006	  1.4668211846e-005	
           8640	            583	        2.42578	       0.444336	  6.9158991447e+000	  2.3002474744e+002	  3.5472545970e+002	
           8640	            584	        2.42578	       0.571289	  6.9161723957e+000	  2.3000252677e+002	  3.5469119279e+002	
           8640	            585	        2.42578	       0.698242	  6.9170025708e+000	  2.2992380436e+002	  3.5456979351e+002	
           8640	            586	        2.42578	       0.825195	  6.9190203616e+000	  2.2969802963e+002	  3.5422162214e+002	
           8640	            587	        2.42578	       0.952148	  6.9223594769e+000	  2.2926347854e+002	  3.5355149292e+002	
           8640	            588	        2.42578	         1.0791	  6.9253797557e+000	  2.2880926119e+002	  3.5285103597e+002	
           8640	            589	        2.42578	        1.20605	  6.9301788503e+000	  2.2792064461e+002	  3.5148068394e+002	
           8640	            590	        2.42578	        1.33301	  6.9361813371e+000	  2.2663834384e+002	  3.4950322420e+002	
           8640	            591	        2.42578	        1.45996	  6.9450226904e+000	  2.2484863541e+002	  3.4674328177e+002	
           8640	            592	        2.42578	        1.58691	  6.9547011548e+000	  2.2341334873e+002	  3.4452989991e+002	
           8640	            593	        2.42578	        1.71387	  6.9656042211e+000	  2.2205727174e+002	  3.4243866895e+002	
           8640	            594	        2.42578	        1.84082	  6.9800287229e+000	  2.2007746524e+002	  3.3938557309e+002	
           8640	            595	        2.42578	        1.96777	  6.9988564173e+000	  2.1682913976e+002	  3.3437626940e+002	
           8640	            596	        2.42578	        2.09473	  7.0217915209e+000	  2.1157934871e+002	  3.2628046811e+002	
           8640	            597	        2.42578	        2.22168	  7.0476128178e+000	  2.0339112093e+002	  3.1365324864e+002	
           8640	            598	        2.42578	        2.34863	  7.0744505549e+000	  1.9112294664e+002	  2.9473426750e+002	
           8640	            599	        2.42578	        2.47559	  7.1002720976e+000	  1.7356040397e+002	  2.6765074203e+002	
           8640	            600	        2.42578	        2.60254	  7.1234592432e+000	  1.4975565247e+002	  2.3094098979e+002	
           8640	            601	        2.42578	        2.72949	  7.1431809790e+000	  1.1968770868e+002	  1.8457265179e+002	
           8640	            602	        2.42578	        2.85645	  7.1592835850e+000	  8.5327699137e+001	  1.3158543893e+002	
           8640	            603	        2.42578	         2.9834	  7.1719198622e+000	  5.1589017660e+001	  7.9556387892e+001	
           8640	            604	        2.42578	        3.11035	  7.1815551502e+000	  2.5014849859e+001	  3.8575867274e+001	
           8640	            605	        2.42578	         3.2373	  7.1891029616e+000	  9.2587253156e+000	  1.4278053272e+001	
           8640	            606	        2.42578	        3.36426	  7.1955281909e+000	  2.5197389581e+000	  3.8857365188e+000	
           8640	            607	        2.42578	        3.49121	  7.2014691305e+000	  4.9006194768e-001	  7.5573368431e-001	
           8640	            608	        2.42578	        3.61816	  7.2072578458e+000	  6.6320999135e-002	  1.0227485170e-001	
           8640	            609	        2.42578	        3.74512	  7.2130686956e+000	  6.0427552732e-003	  9.3186457905e-003	
           8640	            610	        2.42578	        3.87207	  7.2195759151e+000	  3.5396745906e-004	  5.4585983102e-004	
           8640	            611	        2.42578	        3.99902	  7.2287434642e+000	  1.2898245282e-005	  1.9890624999e-005	
           8640	            617	         2.5728	       0.444336	  6.9159278518e+000	  2.3002391765e+002	  3.5472418006e+002	
           8640	            618	         2.5728	       0.571289	  6.9162616232e+000	  2.2999872641e+002	  3.5468533219e+002	
           8640	            619	         2.5728	       0.698242	  6.9172984553e+000	  2.2990247298e+002	  3.5453689800e+002	
           8640	            620	         2.5728	       0.825195	  6.9200453635e+000	  2.2958769247e+002	  3.5405146918e+002	
