         TIME   TOTAL      TOTAL      TOTAL      TOTAL      TOTAL      TOTAL      FLUID      FLUID      FLUID      FLUID      FLUID      FLUID     
                FLOW IN    FLOW IN    FLOW IN    FLOW OUT   FLOW OUT   FLOW OUT   STORAGE    STORAGE    STORAGE    VOL BAL    VOL BAL    VOL BAL   
                TOTAL      TIME STEP  RATE       TOTAL      TIME STEP  RATE       TOTAL      TIME STEP  RATE       TOTAL      TIME STEP  RATE      
              
  1.681973E+05  1.508E+00  1.003E-03  2.507E-06 -1.506E+00 -1.061E-03 -2.652E-06  3.588E-03 -5.800E-05 -1.450E-07  8.630E-08 -6.068E-13 -1.517E-15
  1.685973E+05  1.509E+00  1.003E-03  2.507E-06 -1.507E+00 -1.059E-03 -2.648E-06  3.531E-03 -5.657E-05 -1.414E-07  8.630E-08 -5.798E-13 -1.450E-15
  1.689973E+05  1.510E+00  1.003E-03  2.507E-06 -1.509E+00 -1.058E-03 -2.645E-06  3.476E-03 -5.516E-05 -1.379E-07  8.630E-08 -5.605E-13 -1.401E-15
  1.693973E+05  1.511E+00  1.003E-03  2.507E-06 -1.510E+00 -1.057E-03 -2.641E-06  3.422E-03 -5.378E-05 -1.345E-07  8.630E-08 -5.392E-13 -1.348E-15
  1.697973E+05  1.512E+00  1.003E-03  2.507E-06 -1.511E+00 -1.055E-03 -2.638E-06  3.370E-03 -5.243E-05 -1.311E-07  8.630E-08 -5.171E-13 -1.293E-15
  1.701973E+05  1.513E+00  1.003E-03  2.507E-06 -1.512E+00 -1.054E-03 -2.635E-06  3.319E-03 -5.111E-05 -1.278E-07  8.630E-08 -4.950E-13 -1.237E-15
  1.705973E+05  1.514E+00  1.003E-03  2.507E-06 -1.513E+00 -1.053E-03 -2.632E-06  3.269E-03 -4.982E-05 -1.246E-07  8.630E-08 -4.717E-13 -1.179E-15
  1.709973E+05  1.515E+00  1.003E-03  2.507E-06 -1.514E+00 -1.051E-03 -2.628E-06  3.220E-03 -4.856E-05 -1.214E-07  8.630E-08 -4.559E-13 -1.140E-15
  1.713973E+05  1.516E+00  1.003E-03  2.507E-06 -1.515E+00 -1.050E-03 -2.625E-06  3.173E-03 -4.732E-05 -1.183E-07  8.630E-08 -4.422E-13 -1.105E-15
  1.717973E+05  1.517E+00  1.003E-03  2.507E-06 -1.516E+00 -1.049E-03 -2.622E-06  3.127E-03 -4.611E-05 -1.153E-07  8.630E-08 -4.162E-13 -1.041E-15
  1.721973E+05  1.518E+00  1.003E-03  2.507E-06 -1.517E+00 -1.048E-03 -2.619E-06  3.082E-03 -4.492E-05 -1.123E-07  8.630E-08 -4.001E-13 -1.000E-15
  1.725973E+05  1.519E+00  1.003E-03  2.507E-06 -1.518E+00 -1.047E-03 -2.616E-06  3.038E-03 -4.377E-05 -1.094E-07  8.630E-08 -3.845E-13 -9.612E-16
  1.729973E+05  1.520E+00  1.003E-03  2.507E-06 -1.519E+00 -1.045E-03 -2.614E-06  2.996E-03 -4.263E-05 -1.066E-07  8.630E-08 -3.702E-13 -9.255E-16
  1.733973E+05  1.521E+00  1.003E-03  2.507E-06 -1.520E+00 -1.044E-03 -2.611E-06  2.954E-03 -4.152E-05 -1.038E-07  8.630E-08 -3.525E-13 -8.812E-16
  1.737973E+05  1.522E+00  1.003E-03  2.507E-06 -1.521E+00 -1.043E-03 -2.608E-06  2.914E-03 -4.044E-05 -1.011E-07  8.630E-08 -3.372E-13 -8.430E-16
  1.741973E+05  1.523E+00  1.003E-03  2.507E-06 -1.522E+00 -1.042E-03 -2.605E-06  2.874E-03 -3.938E-05 -9.845E-08  8.630E-08 -3.230E-13 -8.074E-16
  1.745973E+05  1.524E+00  1.003E-03  2.507E-06 -1.523E+00 -1.041E-03 -2.603E-06  2.836E-03 -3.835E-05 -9.586E-08  8.629E-08 -3.162E-13 -7.905E-16
  1.749973E+05  1.525E+00  1.003E-03  2.507E-06 -1.524E+00 -1.040E-03 -2.600E-06  2.799E-03 -3.733E-05 -9.333E-08  8.629E-08 -2.948E-13 -7.370E-16
  1.753973E+05  1.526E+00  1.003E-03  2.507E-06 -1.525E+00 -1.039E-03 -2.598E-06  2.762E-03 -3.634E-05 -9.086E-08  8.629E-08 -2.848E-13 -7.120E-16
  1.757973E+05  1.527E+00  1.003E-03  2.507E-06 -1.526E+00 -1.038E-03 -2.595E-06  2.727E-03 -3.538E-05 -8.844E-08  8.629E-08 -2.693E-13 -6.733E-16
  1.761973E+05  1.528E+00  1.003E-03  2.507E-06 -1.527E+00 -1.037E-03 -2.593E-06  2.692E-03 -3.443E-05 -8.608E-08  8.629E-08 -2.612E-13 -6.531E-16
  1.765973E+05  1.529E+00  1.003E-03  2.507E-06 -1.528E+00 -1.036E-03 -2.591E-06  2.659E-03 -3.351E-05 -8.377E-08  8.629E-08 -2.505E-13 -6.262E-16
  1.769973E+05  1.530E+00  1.003E-03  2.507E-06 -1.529E+00 -1.035E-03 -2.588E-06  2.626E-03 -3.261E-05 -8.151E-08  8.629E-08 -2.326E-13 -5.814E-16
  1.773973E+05  1.531E+00  1.003E-03  2.507E-06 -1.530E+00 -1.035E-03 -2.586E-06  2.595E-03 -3.172E-05 -7.931E-08  8.629E-08 -2.282E-13 -5.704E-16
  1.777973E+05  1.532E+00  1.003E-03  2.507E-06 -1.531E+00 -1.034E-03 -2.584E-06  2.564E-03 -3.086E-05 -7.716E-08  8.629E-08 -2.160E-13 -5.400E-16
  1.781973E+05  1.534E+00  1.003E-03  2.507E-06 -1.533E+00 -1.033E-03 -2.582E-06  2.534E-03 -3.002E-05 -7.506E-08  8.629E-08 -2.063E-13 -5.159E-16
  1.785973E+05  1.535E+00  1.003E-03  2.507E-06 -1.534E+00 -1.032E-03 -2.580E-06  2.504E-03 -2.920E-05 -7.301E-08  8.629E-08 -1.979E-13 -4.947E-16
  1.789973E+05  1.536E+00  1.003E-03  2.507E-06 -1.535E+00 -1.031E-03 -2.578E-06  2.476E-03 -2.840E-05 -7.101E-08  8.629E-08 -1.865E-13 -4.663E-16
  1.793973E+05  1.537E+00  1.003E-03  2.507E-06 -1.536E+00 -1.030E-03 -2.576E-06  2.448E-03 -2.762E-05 -6.905E-08  8.629E-08 -1.819E-13 -4.547E-16
  1.797973E+05  1.538E+00  1.003E-03  2.507E-06 -1.537E+00 -1.030E-03 -2.574E-06  2.422E-03 -2.686E-05 -6.714E-08  8.629E-08 -1.686E-13 -4.214E-16
  1.801973E+05  1.539E+00  1.003E-03  2.507E-06 -1.538E+00 -1.029E-03 -2.572E-06  2.395E-03 -2.611E-05 -6.528E-08  8.629E-08 -1.615E-13 -4.039E-16
  1.805973E+05  1.540E+00  1.003E-03  2.507E-06 -1.539E+00 -1.028E-03 -2.570E-06  2.370E-03 -2.539E-05 -6.346E-08  8.629E-08 -1.549E-13 -3.873E-16
  1.809973E+05  1.541E+00  1.003E-03  2.507E-06 -1.540E+00 -1.027E-03 -2.569E-06  2.345E-03 -2.468E-05 -6.169E-08  8.629E-08 -1.486E-13 -3.714E-16
  1.813973E+05  1.542E+00  1.003E-03  2.507E-06 -1.541E+00 -1.027E-03 -2.567E-06  2.321E-03 -2.398E-05 -5.996E-08  8.629E-08 -1.420E-13 -3.551E-16
  1.817973E+05  1.543E+00  1.003E-03  2.507E-06 -1.542E+00 -1.026E-03 -2.565E-06  2.298E-03 -2.331E-05 -5.827E-08  8.629E-08 -1.374E-13 -3.436E-16
  1.821973E+05  1.544E+00  1.003E-03  2.507E-06 -1.543E+00 -1.025E-03 -2.564E-06  2.275E-03 -2.265E-05 -5.663E-08  8.629E-08 -1.308E-13 -3.269E-16
  1.825973E+05  1.545E+00  1.003E-03  2.507E-06 -1.544E+00 -1.025E-03 -2.562E-06  2.253E-03 -2.201E-05 -5.502E-08  8.629E-08 -1.203E-13 -3.008E-16
  1.829973E+05  1.546E+00  1.003E-03  2.507E-06 -1.545E+00 -1.024E-03 -2.560E-06  2.232E-03 -2.138E-05 -5.346E-08  8.629E-08 -1.160E-13 -2.900E-16
  1.833973E+05  1.547E+00  1.003E-03  2.507E-06 -1.546E+00 -1.024E-03 -2.559E-06  2.211E-03 -2.077E-05 -5.193E-08  8.629E-08 -1.112E-13 -2.780E-16
  1.837973E+05  1.548E+00  1.003E-03  2.507E-06 -1.547E+00 -1.023E-03 -2.557E-06  2.191E-03 -2.018E-05 -5.045E-08  8.629E-08 -1.059E-13 -2.647E-16
  1.841973E+05  1.549E+00  1.003E-03  2.507E-06 -1.548E+00 -1.022E-03 -2.556E-06  2.172E-03 -1.960E-05 -4.900E-08  8.629E-08 -9.951E-14 -2.488E-16
  1.845973E+05  1.550E+00  1.003E-03  2.507E-06 -1.549E+00 -1.022E-03 -2.555E-06  2.152E-03 -1.903E-05 -4.759E-08  8.629E-08 -9.451E-14 -2.363E-16
  1.849973E+05  1.551E+00  1.003E-03  2.507E-06 -1.550E+00 -1.021E-03 -2.553E-06  2.134E-03 -1.848E-05 -4.621E-08  8.629E-08 -9.162E-14 -2.290E-16
  1.853973E+05  1.552E+00  1.003E-03  2.507E-06 -1.551E+00 -1.021E-03 -2.552E-06  2.116E-03 -1.795E-05 -4.487E-08  8.629E-08 -8.489E-14 -2.122E-16
  1.857973E+05  1.553E+00  1.003E-03  2.507E-06 -1.552E+00 -1.020E-03 -2.551E-06  2.099E-03 -1.743E-05 -4.356E-08  8.629E-08 -7.861E-14 -1.965E-16
  1.861973E+05  1.554E+00  1.003E-03  2.507E-06 -1.553E+00 -1.020E-03 -2.549E-06  2.082E-03 -1.692E-05 -4.229E-08  8.629E-08 -7.623E-14 -1.906E-16
  1.865973E+05  1.555E+00  1.003E-03  2.507E-06 -1.554E+00 -1.019E-03 -2.548E-06  2.065E-03 -1.642E-05 -4.105E-08  8.629E-08 -7.398E-14 -1.850E-16
  1.869973E+05  1.556E+00  1.003E-03  2.507E-06 -1.555E+00 -1.019E-03 -2.547E-06  2.049E-03 -1.594E-05 -3.984E-08  8.629E-08 -6.907E-14 -1.727E-16
  1.873973E+05  1.557E+00  1.003E-03  2.507E-06 -1.556E+00 -1.018E-03 -2.546E-06  2.034E-03 -1.547E-05 -3.867E-08  8.629E-08 -6.359E-14 -1.590E-16
  1.877973E+05  1.558E+00  1.003E-03  2.507E-06 -1.557E+00 -1.018E-03 -2.544E-06  2.019E-03 -1.501E-05 -3.752E-08  8.629E-08 -6.565E-14 -1.641E-16
  1.881973E+05  1.559E+00  1.003E-03  2.507E-06 -1.558E+00 -1.017E-03 -2.543E-06  2.004E-03 -1.456E-05 -3.641E-08  8.629E-08 -6.083E-14 -1.521E-16
  1.885973E+05  1.560E+00  1.003E-03  2.507E-06 -1.559E+00 -1.017E-03 -2.542E-06  1.990E-03 -1.413E-05 -3.533E-08  8.629E-08 -5.272E-14 -1.318E-16
  1.889973E+05  1.561E+00  1.003E-03  2.507E-06 -1.560E+00 -1.016E-03 -2.541E-06  1.976E-03 -1.371E-05 -3.427E-08  8.629E-08 -5.403E-14 -1.351E-16
  1.893973E+05  1.562E+00  1.003E-03  2.507E-06 -1.561E+00 -1.016E-03 -2.540E-06  1.963E-03 -1.330E-05 -3.324E-08  8.629E-08 -4.815E-14 -1.204E-16
  1.897973E+05  1.563E+00  1.003E-03  2.507E-06 -1.562E+00 -1.016E-03 -2.539E-06  1.950E-03 -1.290E-05 -3.224E-08  8.629E-08 -4.831E-14 -1.208E-16
  1.900000E+05  1.563E+00  5.082E-04  2.507E-06 -1.563E+00 -5.146E-04 -2.538E-06  1.944E-03 -6.339E-06 -3.127E-08  8.629E-08 -1.490E-13 -7.351E-16
  1.900001E+05  1.563E+00  1.824E-04  1.216E-03 -1.563E+00 -3.807E-07 -2.538E-06  2.126E-03  1.821E-04  1.214E-03  8.643E-08  1.445E-10  9.632E-10
  1.900004E+05  1.564E+00  2.757E-04  1.225E-03 -1.563E+00 -5.710E-07 -2.538E-06  2.401E-03  2.752E-04  1.223E-03  8.670E-08  2.667E-10  1.185E-09
  1.900007E+05  1.564E+00  4.251E-04  1.260E-03 -1.563E+00 -8.565E-07 -2.538E-06  2.825E-03  4.243E-04  1.257E-03  8.756E-08  8.618E-10  2.553E-09
  1.900012E+05  1.565E+00  6.367E-04  1.258E-03 -1.563E+00 -1.285E-06 -2.538E-06  3.461E-03  6.354E-04  1.255E-03  8.799E-08  4.319E-10  8.532E-10
  1.900020E+05  1.565E+00  6.989E-04  9.203E-04 -1.563E+00 -1.927E-06 -2.538E-06  4.158E-03  6.970E-04  9.178E-04  8.863E-08  6.408E-10  8.439E-10
  1.900031E+05  1.566E+00  8.206E-04  7.204E-04 -1.563E+00 -2.891E-06 -2.538E-06  4.975E-03  8.177E-04  7.178E-04  8.882E-08  1.857E-10  1.630E-10
  1.900048E+05  1.567E+00  1.007E-03  5.896E-04 -1.563E+00 -4.336E-06 -2.538E-06  5.978E-03  1.003E-03  5.871E-04  8.875E-08 -7.322E-11 -4.286E-11
  1.900074E+05  1.568E+00  1.219E-03  4.754E-04 -1.563E+00 -6.504E-06 -2.538E-06  7.190E-03  1.212E-03  4.729E-04  8.871E-08 -4.030E-11 -1.572E-11
  1.900112E+05  1.570E+00  1.488E-03  3.871E-04 -1.563E+00 -9.757E-06 -2.538E-06  8.669E-03  1.478E-03  3.845E-04  8.872E-08  1.348E-11  3.507E-12
  1.900170E+05  1.572E+00  1.826E-03  3.167E-04 -1.563E+00 -1.463E-05 -2.538E-06  1.048E-02  1.811E-03  3.141E-04  8.874E-08  1.459E-11  2.530E-12
  1.900256E+05  1.574E+00  2.251E-03  2.602E-04 -1.563E+00 -2.195E-05 -2.538E-06  1.271E-02  2.229E-03  2.577E-04  8.875E-08  1.560E-11  1.804E-12
  1.900386E+05  1.577E+00  2.786E-03  2.147E-04 -1.563E+00 -3.293E-05 -2.538E-06  1.546E-02  2.753E-03  2.122E-04  8.875E-08  8.843E-13  6.816E-14
  1.900581E+05  1.580E+00  3.463E-03  1.779E-04 -1.563E+00 -4.939E-05 -2.538E-06  1.888E-02  3.414E-03  1.754E-04  8.875E-08  1.451E-12  7.457E-14
  1.900873E+05  1.584E+00  4.324E-03  1.481E-04 -1.563E+00 -7.409E-05 -2.538E-06  2.313E-02  4.250E-03  1.456E-04  8.875E-08 -1.656E-12 -5.671E-14
  1.901311E+05  1.590E+00  5.426E-03  1.239E-04 -1.563E+00 -1.111E-04 -2.538E-06  2.844E-02  5.315E-03  1.214E-04  8.875E-08 -2.254E-12 -5.146E-14
  1.901968E+05  1.597E+00  6.847E-03  1.042E-04 -1.563E+00 -1.667E-04 -2.538E-06  3.512E-02  6.681E-03  1.017E-04  8.875E-08 -2.934E-12 -4.466E-14
  1.902953E+05  1.605E+00  8.695E-03  8.826E-05 -1.563E+00 -2.500E-04 -2.538E-06  4.357E-02  8.445E-03  8.572E-05  8.875E-08  1.433E-12  1.455E-14
  1.904431E+05  1.617E+00  1.112E-02  7.526E-05 -1.564E+00 -3.750E-04 -2.537E-06  5.431E-02  1.075E-02  7.272E-05  8.875E-08  5.043E-12  3.412E-14
  1.906648E+05  1.631E+00  1.434E-02  6.471E-05 -1.564E+00 -5.624E-04 -2.537E-06  6.810E-02  1.378E-02  6.217E-05  8.876E-08  9.133E-12  4.120E-14
  1.909973E+05  1.650E+00  1.867E-02  5.615E-05 -1.565E+00 -8.434E-04 -2.536E-06  8.592E-02  1.783E-02  5.361E-05  8.877E-08  3.288E-12  9.889E-15
  1.913973E+05  1.670E+00  1.998E-02  4.995E-05 -1.566E+00 -1.014E-03 -2.536E-06  1.049E-01  1.897E-02  4.741E-05  8.877E-08  4.218E-12  1.054E-14
  1.917973E+05  1.688E+00  1.831E-02  4.578E-05 -1.567E+00 -1.014E-03 -2.535E-06  1.222E-01  1.730E-02  4.324E-05  8.877E-08  7.338E-13  1.835E-15
  1.921973E+05  1.705E+00  1.714E-02  4.285E-05 -1.568E+00 -1.014E-03 -2.534E-06  1.383E-01  1.613E-02  4.032E-05  8.878E-08  1.135E-11  2.838E-14
  1.925973E+05  1.721E+00  1.628E-02  4.069E-05 -1.569E+00 -1.013E-03 -2.533E-06  1.536E-01  1.526E-02  3.816E-05  8.879E-08  7.216E-12  1.804E-14
  1.929973E+05  1.737E+00  1.561E-02  3.903E-05 -1.570E+00 -1.013E-03 -2.532E-06  1.682E-01  1.460E-02  3.650E-05  8.879E-08  4.947E-12  1.237E-14
  1.933973E+05  1.752E+00  1.508E-02  3.770E-05 -1.571E+00 -1.013E-03 -2.531E-06  1.822E-01  1.407E-02  3.517E-05  8.881E-08  1.245E-11  3.112E-14
  1.937973E+05  1.767E+00  1.465E-02  3.662E-05 -1.572E+00 -1.012E-03 -2.531E-06  1.959E-01  1.364E-02  3.409E-05  8.882E-08  9.367E-12  2.342E-14
  1.941973E+05  1.781E+00  1.429E-02  3.572E-05 -1.573E+00 -1.012E-03 -2.530E-06  2.092E-01  1.327E-02  3.319E-05  8.882E-08  7.264E-12  1.816E-14
  1.945973E+05  1.795E+00  1.398E-02  3.495E-05 -1.574E+00 -1.012E-03 -2.529E-06  2.221E-01  1.297E-02  3.242E-05  8.883E-08  5.771E-12  1.443E-14
  1.949973E+05  1.809E+00  1.371E-02  3.428E-05 -1.575E+00 -1.011E-03 -2.528E-06  2.348E-01  1.270E-02  3.175E-05  8.883E-08  4.671E-12  1.168E-14
  1.953973E+05  1.822E+00  1.348E-02  3.370E-05 -1.576E+00 -1.011E-03 -2.528E-06  2.473E-01  1.247E-02  3.117E-05  8.884E-08  3.835E-12  9.587E-15
  1.957973E+05  1.835E+00  1.328E-02  3.319E-05 -1.577E+00 -1.011E-03 -2.527E-06  2.596E-01  1.226E-02  3.066E-05  8.884E-08  3.200E-12  8.000E-15
  1.961973E+05  1.848E+00  1.309E-02  3.273E-05 -1.578E+00 -1.011E-03 -2.526E-06  2.716E-01  1.208E-02  3.021E-05  8.884E-08  2.695E-12  6.738E-15
  1.965973E+05  1.861E+00  1.293E-02  3.232E-05 -1.579E+00 -1.010E-03 -2.526E-06  2.836E-01  1.192E-02  2.980E-05  8.885E-08  2.289E-12  5.723E-15
  1.969973E+05  1.874E+00  1.278E-02  3.195E-05 -1.580E+00 -1.010E-03 -2.525E-06  2.953E-01  1.177E-02  2.943E-05  8.885E-08  6.685E-12  1.671E-14
  1.973973E+05  1.887E+00  1.265E-02  3.162E-05 -1.581E+00 -1.010E-03 -2.525E-06  3.070E-01  1.164E-02  2.909E-05  8.886E-08  5.664E-12  1.416E-14
  1.977973E+05  1.899E+00  1.253E-02  3.131E-05 -1.582E+00 -1.010E-03 -2.524E-06  3.185E-01  1.152E-02  2.879E-05  8.886E-08  4.849E-12  1.212E-14
  1.981973E+05  1.912E+00  1.241E-02  3.103E-05 -1.583E+00 -1.009E-03 -2.524E-06  3.299E-01  1.140E-02  2.851E-05  8.887E-08  4.189E-12  1.047E-14
  1.985973E+05  1.924E+00  1.231E-02  3.077E-05 -1.584E+00 -1.009E-03 -2.523E-06  3.412E-01  1.130E-02  2.825E-05  8.887E-08  3.638E-12  9.095E-15
  1.989973E+05  1.936E+00  1.221E-02  3.054E-05 -1.585E+00 -1.009E-03 -2.523E-06  3.524E-01  1.121E-02  2.801E-05  8.887E-08  3.162E-12  7.905E-15
  1.993973E+05  1.948E+00  1.213E-02  3.032E-05 -1.586E+00 -1.009E-03 -2.522E-06  3.635E-01  1.112E-02  2.779E-05  8.888E-08  2.782E-12  6.955E-15
  1.997973E+05  1.960E+00  1.204E-02  3.011E-05 -1.587E+00 -1.009E-03 -2.522E-06  3.745E-01  1.104E-02  2.759E-05  8.888E-08  2.443E-12  6.108E-15
  2.001973E+05  1.972E+00  1.197E-02  2.992E-05 -1.588E+00 -1.008E-03 -2.521E-06  3.855E-01  1.096E-02  2.740E-05  8.888E-08  2.176E-12  5.440E-15
  2.005973E+05  1.984E+00  1.190E-02  2.974E-05 -1.589E+00 -1.008E-03 -2.521E-06  3.964E-01  1.089E-02  2.722E-05  8.888E-08  1.919E-12  4.798E-15
  2.009973E+05  1.996E+00  1.183E-02  2.957E-05 -1.591E+00 -1.008E-03 -2.520E-06  4.072E-01  1.082E-02  2.705E-05  8.888E-08  1.711E-12  4.277E-15
  2.013973E+05  2.008E+00  1.177E-02  2.941E-05 -1.592E+00 -1.008E-03 -2.520E-06  4.180E-01  1.076E-02  2.689E-05  8.889E-08  1.535E-12  3.836E-15
  2.017973E+05  2.020E+00  1.171E-02  2.927E-05 -1.593E+00 -1.008E-03 -2.519E-06  4.287E-01  1.070E-02  2.675E-05  8.889E-08  1.388E-12  3.469E-15
  2.021973E+05  2.031E+00  1.165E-02  2.913E-05 -1.594E+00 -1.008E-03 -2.519E-06  4.393E-01  1.064E-02  2.661E-05  8.889E-08  1.244E-12  3.109E-15
  2.025973E+05  2.043E+00  1.160E-02  2.899E-05 -1.595E+00 -1.007E-03 -2.519E-06  4.499E-01  1.059E-02  2.647E-05  8.889E-08  1.118E-12  2.795E-15
  2.029973E+05  2.054E+00  1.155E-02  2.887E-05 -1.596E+00 -1.007E-03 -2.518E-06  4.604E-01  1.054E-02  2.635E-05  8.890E-08  1.153E-11  2.883E-14
  2.033973E+05  2.066E+00  1.150E-02  2.875E-05 -1.597E+00 -1.007E-03 -2.518E-06  4.709E-01  1.049E-02  2.623E-05  8.891E-08  1.072E-11  2.679E-14
  2.037973E+05  2.077E+00  1.145E-02  2.864E-05 -1.598E+00 -1.007E-03 -2.517E-06  4.814E-01  1.045E-02  2.612E-05  8.892E-08  9.972E-12  2.493E-14
  2.041973E+05  2.089E+00  1.141E-02  2.853E-05 -1.599E+00 -1.007E-03 -2.517E-06  4.918E-01  1.040E-02  2.601E-05  8.893E-08  9.300E-12  2.325E-14
  2.045973E+05  2.100E+00  1.137E-02  2.843E-05 -1.600E+00 -1.007E-03 -2.517E-06  5.022E-01  1.036E-02  2.591E-05  8.894E-08  8.701E-12  2.175E-14
  2.049973E+05  2.111E+00  1.133E-02  2.833E-05 -1.601E+00 -1.007E-03 -2.516E-06  5.125E-01  1.033E-02  2.581E-05  8.895E-08  8.179E-12  2.045E-14
  2.053973E+05  2.123E+00  1.129E-02  2.824E-05 -1.602E+00 -1.006E-03 -2.516E-06  5.228E-01  1.029E-02  2.572E-05  8.896E-08  7.667E-12  1.917E-14
  2.057973E+05  2.134E+00  1.126E-02  2.815E-05 -1.603E+00 -1.006E-03 -2.516E-06  5.330E-01  1.025E-02  2.563E-05  8.896E-08  7.227E-12  1.807E-14
  2.061973E+05  2.145E+00  1.123E-02  2.806E-05 -1.604E+00 -1.006E-03 -2.515E-06  5.432E-01  1.022E-02  2.555E-05  8.897E-08  6.824E-12  1.706E-14
  2.065973E+05  2.156E+00  1.119E-02  2.798E-05 -1.605E+00 -1.006E-03 -2.515E-06  5.534E-01  1.019E-02  2.547E-05  8.898E-08  6.431E-12  1.608E-14
  2.069973E+05  2.168E+00  1.116E-02  2.790E-05 -1.606E+00 -1.006E-03 -2.515E-06  5.636E-01  1.016E-02  2.539E-05  8.898E-08  6.113E-12  1.528E-14
  2.073973E+05  2.179E+00  1.113E-02  2.783E-05 -1.607E+00 -1.006E-03 -2.515E-06  5.737E-01  1.013E-02  2.531E-05  8.899E-08  5.782E-12  1.446E-14
  2.077973E+05  2.190E+00  1.110E-02  2.776E-05 -1.608E+00 -1.006E-03 -2.514E-06  5.838E-01  1.010E-02  2.524E-05  8.899E-08  5.488E-12  1.372E-14
  2.081973E+05  2.201E+00  1.108E-02  2.769E-05 -1.609E+00 -1.006E-03 -2.514E-06  5.939E-01  1.007E-02  2.517E-05  8.900E-08  5.227E-12  1.307E-14
  2.085973E+05  2.212E+00  1.105E-02  2.762E-05 -1.610E+00 -1.006E-03 -2.514E-06  6.039E-01  1.004E-02  2.511E-05  8.900E-08  4.969E-12  1.242E-14
  2.089973E+05  2.223E+00  1.102E-02  2.756E-05 -1.611E+00 -1.005E-03 -2.514E-06  6.139E-01  1.002E-02  2.504E-05  8.901E-08  4.756E-12  1.189E-14
  2.093973E+05  2.234E+00  1.100E-02  2.750E-05 -1.612E+00 -1.005E-03 -2.514E-06  6.239E-01  9.993E-03  2.498E-05  8.901E-08  4.522E-12  1.130E-14
  2.097973E+05  2.245E+00  1.097E-02  2.744E-05 -1.613E+00 -1.005E-03 -2.514E-06  6.339E-01  9.969E-03  2.492E-05  8.902E-08  4.318E-12  1.079E-14
  2.101973E+05  2.256E+00  1.095E-02  2.738E-05 -1.614E+00 -1.006E-03 -2.514E-06  6.438E-01  9.946E-03  2.487E-05  8.902E-08  4.151E-12  1.038E-14
  2.105973E+05  2.267E+00  1.093E-02  2.732E-05 -1.615E+00 -1.006E-03 -2.515E-06  6.538E-01  9.924E-03  2.481E-05  8.903E-08  3.986E-12  9.966E-15
  2.109973E+05  2.278E+00  1.091E-02  2.727E-05 -1.616E+00 -1.007E-03 -2.518E-06  6.637E-01  9.901E-03  2.475E-05  8.903E-08  3.800E-12  9.499E-15
  2.113973E+05  2.289E+00  1.089E-02  2.722E-05 -1.617E+00 -1.010E-03 -2.525E-06  6.735E-01  9.878E-03  2.469E-05  8.903E-08  3.675E-12  9.187E-15
  2.117973E+05  2.300E+00  1.087E-02  2.717E-05 -1.618E+00 -1.016E-03 -2.540E-06  6.834E-01  9.852E-03  2.463E-05  8.904E-08  3.537E-12  8.843E-15
  2.121973E+05  2.310E+00  1.085E-02  2.712E-05 -1.619E+00 -1.030E-03 -2.574E-06  6.932E-01  9.819E-03  2.455E-05  8.904E-08  3.403E-12  8.507E-15
  2.125973E+05  2.321E+00  1.083E-02  2.707E-05 -1.620E+00 -1.060E-03 -2.651E-06  7.030E-01  9.769E-03  2.442E-05  8.904E-08  3.253E-12  8.133E-15
  2.129973E+05  2.332E+00  1.081E-02  2.703E-05 -1.621E+00 -1.128E-03 -2.820E-06  7.127E-01  9.684E-03  2.421E-05  8.905E-08  3.043E-12  7.606E-15
  2.133973E+05  2.343E+00  1.079E-02  2.699E-05 -1.622E+00 -1.273E-03 -3.182E-06  7.222E-01  9.521E-03  2.380E-05  8.905E-08  2.855E-12  7.138E-15
  2.137973E+05  2.354E+00  1.078E-02  2.694E-05 -1.624E+00 -1.572E-03 -3.931E-06  7.314E-01  9.205E-03  2.301E-05  8.905E-08  2.806E-12  7.015E-15
  2.141973E+05  2.364E+00  1.076E-02  2.690E-05 -1.626E+00 -2.135E-03 -5.338E-06  7.400E-01  8.625E-03  2.156E-05  8.905E-08  2.014E-12  5.034E-15
  2.145973E+05  2.375E+00  1.074E-02  2.686E-05 -1.629E+00 -3.032E-03 -7.579E-06  7.477E-01  7.713E-03  1.928E-05  8.906E-08  7.762E-12  1.940E-14
  2.149973E+05  2.386E+00  1.073E-02  2.682E-05 -1.633E+00 -4.168E-03 -1.042E-05  7.543E-01  6.561E-03  1.640E-05  8.906E-08  2.080E-12  5.199E-15
  2.153973E+05  2.397E+00  1.071E-02  2.678E-05 -1.638E+00 -5.325E-03 -1.331E-05  7.597E-01  5.389E-03  1.347E-05  8.907E-08  5.554E-12  1.388E-14
  2.157973E+05  2.407E+00  1.070E-02  2.674E-05 -1.645E+00 -6.337E-03 -1.584E-05  7.640E-01  4.360E-03  1.090E-05  8.907E-08  1.191E-12  2.978E-15
  2.161973E+05  2.418E+00  1.068E-02  2.670E-05 -1.652E+00 -7.157E-03 -1.789E-05  7.676E-01  3.525E-03  8.812E-06  8.908E-08  6.411E-12  1.603E-14
  2.165973E+05  2.429E+00  1.066E-02  2.666E-05 -1.660E+00 -7.797E-03 -1.949E-05  7.704E-01  2.867E-03  7.167E-06  8.908E-08  1.621E-12  4.053E-15
  2.169973E+05  2.439E+00  1.064E-02  2.661E-05 -1.668E+00 -8.290E-03 -2.073E-05  7.728E-01  2.352E-03  5.881E-06  8.908E-08  3.714E-13  9.286E-16
